Price,Close,High,Low,Open,Volume
Ticker,NKE,NKE,NKE,NKE,NKE
Date,,,,,
2000-01-03,4.523307800292969,4.658419950276783,4.488061246004972,4.6349222474181175,8014400
2000-01-04,4.276580810546875,4.44693947061231,4.264831962166252,4.417566991114354,9810400
2000-01-05,4.523307800292969,4.546805503151633,4.3000796231356535,4.3000796231356535,6542400
2000-01-06,4.499810695648193,4.499810695648193,4.376448097786623,4.499810695648193,4891200
2000-01-07,4.499810695648193,4.511559548639442,4.4175687247094535,4.48218777470786,3993600
2000-01-10,4.576175212860107,4.599672901457355,4.511556210671404,4.523305054970028,3946400
2000-01-11,4.8052802085876465,4.911019870879306,4.629047438101547,4.640796289467287,10976000
2000-01-12,4.640793800354004,4.79352878618844,4.617296110225629,4.7817799411242525,10050400
2000-01-13,4.69953727722168,4.740658586943609,4.552677095854742,4.611421311820013,5144800
2000-01-14,4.822901725769043,4.875771175145981,4.734785020683929,4.75828271309427,7680800
2000-01-18,4.758282661437988,4.852273430058985,4.705413212635006,4.770031507515613,8356000
2000-01-19,4.9638872146606445,5.028505501578572,4.834649923732224,4.864021676760581,10299200
2000-01-20,4.846401214599609,5.016759189175013,4.817028729652822,5.005010338614884,5103200
2000-01-21,4.764158248901367,4.846400185356324,4.746534618257488,4.846400185356324,10265600
2000-01-24,4.670167922973633,4.72303738591129,4.629046592161812,4.664293139817866,5733600
2000-01-25,4.593801975250244,4.711290516816747,4.558555412780294,4.658421031658395,3823200
2000-01-26,4.652543067932129,4.676040760194413,4.335324222391302,4.335324222391302,12886400
2000-01-27,4.44106388092041,4.570301189624443,4.358821957199662,4.511556958395337,6304000
2000-01-28,4.405817985534668,4.417566833496093,4.323576049804688,4.417566833496093,3556000
2000-01-31,4.276580810546875,4.341199835186701,4.270706744902961,4.323576204069368,4627200
2000-02-01,4.388195991516113,4.429316609449957,4.253083853105794,4.270707487286671,5971200
2000-02-02,4.458688735961914,4.558553597990006,4.341200241168357,4.38232085579967,5572800
2000-02-03,4.499810695648193,4.499810695648193,4.376448097786623,4.446941215734114,3973600
2000-02-04,4.388195991516113,4.499809711987622,4.382321207758181,4.499809711987622,12485600
2000-02-07,4.2530837059021,4.382321056081445,4.200214239375179,4.382321056081445,6455200
2000-02-08,3.477659225463867,4.229585544483081,3.3954172843211405,4.229585544483081,65707200
2000-02-09,3.172189235687256,3.430663914150662,3.0429518964555524,3.430663914150662,62571200
2000-02-10,3.172189235687256,3.2720548109127168,3.0899472925398084,3.136942688624064,25032800
2000-02-11,3.195686101913452,3.2426814857651203,3.1134441801730324,3.207434947876369,12644800
2000-02-14,3.0370779037475586,3.2015617940099026,3.0194542712444528,3.148691613593437,17859200
2000-02-15,2.860844850540161,3.0194539402151945,2.8432212199691715,3.0135798747533813,30056000
2000-02-16,2.7727277278900146,2.8902161909362016,2.7492300352807773,2.86084443372099,22678400
2000-02-17,2.72573184967041,2.807973758927707,2.7081089419472595,2.755104318665715,14977600
2000-02-18,2.6317410469055176,2.7374806425401146,2.5729968271085197,2.713982954621315,26087200
2000-02-22,2.5377509593963623,2.7022348178757563,2.5377509593963623,2.6904859708415136,12847200
2000-02-23,2.637617349624634,2.678737968667355,2.6258684988848646,2.655240267187817,12624800
2000-02-24,2.543626070022583,2.6376168584374073,2.5025047415446937,2.631742075615077,16156800
2000-02-25,2.4966306686401367,2.543626062712489,2.49075588583469,2.5377512799070425,14830400
2000-02-28,2.619992971420288,2.6552395136367046,2.5201281270201434,2.5318769744256153,16385600
2000-02-29,2.672863245010376,2.737481549653233,2.619993071127343,2.619993071127343,12575200
2000-03-01,2.643491268157959,2.6963614520675687,2.6258683515833563,2.6728637519061644,9884800
2000-03-02,2.766855478286743,2.8138508943332856,2.6434921526179997,2.6669898606412707,11260800
2000-03-03,2.7609786987304688,2.843220617416057,2.7374810076774434,2.8255977076725993,6912800
