Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2000-01-03,17.56842803955078,18.11525062019123,17.47028039687173,17.83482878396536,13458200
2000-01-04,17.2319278717041,17.540391999594654,17.16182238809261,17.358117742204783,14510800
2000-01-05,18.17133331298828,18.339586399219655,17.456257696504945,17.49832096806279,17485000
2000-01-06,19.110746383666992,19.250957288902992,17.98905914177898,18.08720677544418,19461600
2000-01-07,19.054656982421875,19.34909980554981,18.84434068018764,19.27899437147173,16603800
2000-01-10,18.788257598876953,18.984552827521938,18.746194335595888,18.886405213199446,8545400
2000-01-11,18.844341278076172,19.124763023285638,18.76021475451333,18.78825692903428,8722600
2000-01-12,18.732179641723633,18.928474937370435,18.577947623715428,18.67609527153883,10314200
2000-01-13,19.16683578491211,19.29302563280107,18.64805529914638,18.73218186440569,12056000
2000-01-14,18.788257598876953,19.18084805616692,18.620004545752682,19.18084805616692,11268800
2000-01-18,19.012603759765625,19.18085689038302,18.479802179477208,18.563928744785905,11929400
2000-01-19,19.194869995117188,19.26497543702777,18.7742373436537,18.900427139092745,13088800
2000-01-20,18.774229049682617,19.124756104381696,18.549891734675207,19.110735022193733,9613400
2000-01-21,19.068681716918945,19.11074498541215,18.690112300480113,18.844344284955195,14343600
2000-01-24,18.900426864624023,19.36312277451467,18.620005101053934,19.16682754001561,12459400
2000-01-25,18.858366012573242,19.321061981654964,18.80228165268455,18.844344922601067,11921600
2000-01-26,18.732179641723633,18.97053821500904,18.54990543862303,18.858369474639435,9298000
2000-01-27,18.17133331298828,18.690113662201682,17.89091150260266,18.690113662201682,10548400
2000-01-28,17.69461441040039,18.171331438889784,17.69461441040039,17.946994013718303,10361000
2000-01-31,18.591964721679688,18.746196706550332,17.47027755898408,17.63853063338842,14612200
2000-02-01,18.662073135375977,18.71815750242444,18.25546147427462,18.690115318900208,10665400
2000-02-02,18.802278518676758,19.040637008473556,18.676088729960806,18.676088729960806,11562800
2000-02-03,18.479793548583984,18.844341827994594,17.96101330480735,18.718152038967844,11610800
2000-02-04,18.143293380737305,18.732179255537126,17.961019181394505,18.732179255537126,11436200
2000-02-07,18.115243911743164,18.227412604695136,17.83482217936324,17.83482217936324,7101200
2000-02-08,17.708641052246094,18.367632445322553,17.652556678367247,18.171337136746587,9372000
2000-02-09,17.201610565185547,17.441305138634856,17.145211842021006,17.314408011514633,12408200
2000-02-10,17.117015838623047,17.525906661786202,16.990118686606895,17.201613939967146,13475600
2000-02-11,16.665821075439453,17.300306649377504,16.397927166443388,17.1452101757482,12465800
2000-02-14,17.243913650512695,17.35671112328792,16.79272375941179,16.806823443508694,9753600
2000-02-15,17.892494201660156,18.174487806099243,17.469503795001526,17.540002196111296,10783600
2000-02-16,18.04758071899414,18.132178753614426,17.680989235639572,17.821985960006714,10264200
2000-02-17,17.568208694458008,17.82200304156896,17.441311520902534,17.82200304156896,11678400
2000-02-18,16.91961669921875,17.455404561360677,16.91961669921875,17.441304880777995,13800600
2000-02-22,17.018320083618164,17.35671252935705,16.806824805031358,17.201615991726726,10854800
2000-02-23,16.83501434326172,17.102908206345447,16.496622095155956,16.722216927226462,8881600
2000-02-24,16.426122665405273,16.567119426481714,16.130029467144748,16.397923313189985,10786400
2000-02-25,16.03133773803711,16.77862085159557,15.791643154442887,16.3697300913466,11800600
2000-02-28,16.58122444152832,16.990115180307505,15.76344296396995,16.017237215625997,11875200
2000-02-29,16.990123748779297,17.06062218757091,16.454335613963018,16.581232803787927,10469200
2000-03-01,17.15930938720703,17.201608424316007,16.5107241515361,17.00421291780746,9884600
2000-03-02,17.370803833007812,17.525900295802526,17.046511228982503,17.145208978033686,9802200
2000-03-03,17.074710845947266,17.258006668405823,16.750418236982124,17.258006668405823,10207800
